Implementation, query, optimization, repetitions, stddev, time
Path Traversal, scripts/job/queries/26b.sql, Unnesting, 1000, 2.60416, 39.681
Path Traversal, scripts/job/queries/26b.sql, Predicate Pushdown, 1000, 2.60801, 43.5896
Path Traversal, scripts/job/queries/26b.sql, Side-way Information Passing, 1000, 0.00119861, 0.030427
Path Traversal, scripts/job/queries/26b.sql, Cardinality Estimation, 1000, 5.32867, 107.694
Path Traversal, scripts/job/queries/26b.sql, Join Ordering, 1000, 7.3319, 130.191
Path Traversal, scripts/job/queries/26b.sql, Common Subtree Elimination, 1000, 0.00672714, 0.03874
Path Traversal, scripts/job/queries/26b.sql, Physical Planning, 1000, 2.4663, 30.7289
Path Traversal, scripts/job/queries/26b.sql, Total, 1000, 18.7409, 363.222
Path Traversal, scripts/job/queries/26c.sql, Simplify Expressions, 1000, 0.71267, 10.9753
Path Traversal, scripts/job/queries/26c.sql, Unnesting, 1000, 1.58379, 38.5664
Path Traversal, scripts/job/queries/26c.sql, Predicate Pushdown, 1000, 2.24786, 43.5068
Path Traversal, scripts/job/queries/26c.sql, Side-way Information Passing, 1000, 0.00114538, 0.03031
Path Traversal, scripts/job/queries/26c.sql, Cardinality Estimation, 1000, 4.47508, 102.743
Path Traversal, scripts/job/queries/26c.sql, Join Ordering, 1000, 5.88412, 131.379
Path Traversal, scripts/job/queries/26c.sql, Common Subtree Elimination, 1000, 0.0145192, 0.03764
Path Traversal, scripts/job/queries/26c.sql, Physical Planning, 1000, 1.79027, 26.7498
Path Traversal, scripts/job/queries/26c.sql, Total, 1000, 15.5745, 355.212
Path Traversal, scripts/job/queries/27a.sql, Simplify Expressions, 1000, 0.841281, 10.7323
Path Traversal, scripts/job/queries/27a.sql, Unnesting, 1000, 2.25902, 45.5708
Path Traversal, scripts/job/queries/27a.sql, Predicate Pushdown, 1000, 4.35918, 46.8328
Path Traversal, scripts/job/queries/27a.sql, Side-way Information Passing, 1000, 0.00120202, 0.030444
Path Traversal, scripts/job/queries/27a.sql, Cardinality Estimation, 1000, 5.55932, 119.901
Path Traversal, scripts/job/queries/27a.sql, Join Ordering, 1000, 10.5, 168.416
Path Traversal, scripts/job/queries/27a.sql, Common Subtree Elimination, 1000, 0.00643385, 0.036796
Path Traversal, scripts/job/queries/27a.sql, Physical Planning, 1000, 1.85701, 23.0817
Path Traversal, scripts/job/queries/27a.sql, Total, 1000, 23.9494, 415.864
Path Traversal, scripts/job/queries/27b.sql, Simplify Expressions, 1000, 0.709533, 10.3784
Path Traversal, scripts/job/queries/27b.sql, Unnesting, 1000, 1.60256, 44.852
Path Traversal, scripts/job/queries/27b.sql, Predicate Pushdown, 1000, 2.38484, 46.2604
Path Traversal, scripts/job/queries/27b.sql, Side-way Information Passing, 1000, 0.000929826, 0.030368
Path Traversal, scripts/job/queries/27b.sql, Cardinality Estimation, 1000, 4.11833, 116.117
Path Traversal, scripts/job/queries/27b.sql, Join Ordering, 1000, 7.25382, 175.637
Path Traversal, scripts/job/queries/27b.sql, Common Subtree Elimination, 1000, 0.00550321, 0.035238
Path Traversal, scripts/job/queries/27b.sql, Physical Planning, 1000, 1.51852, 29.0513
Path Traversal, scripts/job/queries/27b.sql, Total, 1000, 16.4296, 423.615
Path Traversal, scripts/job/queries/27c.sql, Simplify Expressions, 1000, 1.32283, 11.5156
Path Traversal, scripts/job/queries/27c.sql, Unnesting, 1000, 3.84531, 45.7985
Path Traversal, scripts/job/queries/27c.sql, Predicate Pushdown, 1000, 6.06675, 48.4217
Path Traversal, scripts/job/queries/27c.sql, Side-way Information Passing, 1000, 0.00160978, 0.030551
Path Traversal, scripts/job/queries/27c.sql, Cardinality Estimation, 1000, 7.49753, 123.629
Path Traversal, scripts/job/queries/27c.sql, Join Ordering, 1000, 14.26, 170.316
Path Traversal, scripts/job/queries/27c.sql, Common Subtree Elimination, 1000, 0.00762278, 0.038135
Path Traversal, scripts/job/queries/27c.sql, Physical Planning, 1000, 3.15406, 28.1486
Path Traversal, scripts/job/queries/27c.sql, Total, 1000, 34.5342, 429.18
Path Traversal, scripts/job/queries/28a.sql, Simplify Expressions, 1000, 1.74993, 11.4592
Path Traversal, scripts/job/queries/28a.sql, Unnesting, 1000, 3.15984, 52.9908
Path Traversal, scripts/job/queries/28a.sql, Predicate Pushdown, 1000, 4.82194, 50.2828
Path Traversal, scripts/job/queries/28a.sql, Side-way Information Passing, 1000, 0.00142588, 0.029192
Path Traversal, scripts/job/queries/28a.sql, Cardinality Estimation, 1000, 19.3725, 143.552
Path Traversal, scripts/job/queries/28a.sql, Join Ordering, 1000, 17.8178, 196.72
Path Traversal, scripts/job/queries/28a.sql, Common Subtree Elimination, 1000, 0.00685624, 0.040272
Path Traversal, scripts/job/queries/28a.sql, Physical Planning, 1000, 4.48201, 37.7746
Path Traversal, scripts/job/queries/28a.sql, Total, 1000, 43.0861, 494.154
Path Traversal, scripts/job/queries/28b.sql, Simplify Expressions, 1000, 1.0177, 10.0032
Path Traversal, scripts/job/queries/28b.sql, Unnesting, 1000, 2.7775, 52.688
Path Traversal, scripts/job/queries/28b.sql, Predicate Pushdown, 1000, 4.22728, 49.1891
Path Traversal, scripts/job/queries/28b.sql, Side-way Information Passing, 1000, 0.00145953, 0.029181
Path Traversal, scripts/job/queries/28b.sql, Cardinality Estimation, 1000, 7.64076, 140.509
Path Traversal, scripts/job/queries/28b.sql, Join Ordering, 1000, 13.7769, 198.118
Path Traversal, scripts/job/queries/28b.sql, Common Subtree Elimination, 1000, 0.00659578, 0.040425
Path Traversal, scripts/job/queries/28b.sql, Physical Planning, 1000, 4.29007, 46.8465
Path Traversal, scripts/job/queries/28b.sql, Total, 1000, 31.3773, 498.726
Path Traversal, scripts/job/queries/28c.sql, Simplify Expressions, 1000, 2.09761, 11.5167
Path Traversal, scripts/job/queries/28c.sql, Unnesting, 1000, 7.16496, 53.7948
Path Traversal, scripts/job/queries/28c.sql, Predicate Pushdown, 1000, 7.84966, 51.2598
Path Traversal, scripts/job/queries/28c.sql, Side-way Information Passing, 1000, 0.00258142, 0.029516
Path Traversal, scripts/job/queries/28c.sql, Cardinality Estimation, 1000, 15.1803, 144.586
Path Traversal, scripts/job/queries/28c.sql, Join Ordering, 1000, 24.7251, 199.973
Path Traversal, scripts/job/queries/28c.sql, Common Subtree Elimination, 1000, 0.00946424, 0.043564
Path Traversal, scripts/job/queries/28c.sql, Physical Planning, 1000, 6.27698, 38.1772
Path Traversal, scripts/job/queries/28c.sql, Total, 1000, 55.4675, 500.721
Path Traversal, scripts/job/queries/29a.sql, Simplify Expressions, 1000, 1.24389, 12.5635
Path Traversal, scripts/job/queries/29a.sql, Unnesting, 1000, 3.44687, 73.603
Path Traversal, scripts/job/queries/29a.sql, Predicate Pushdown, 1000, 7.04378, 65.3752
Path Traversal, scripts/job/queries/29a.sql, Side-way Information Passing, 1000, 0.00157631, 0.030557
Path Traversal, scripts/job/queries/29a.sql, Cardinality Estimation, 1000, 15.9135, 204.186
Path Traversal, scripts/job/queries/29a.sql, Join Ordering, 1000, 26.4906, 264.886
Path Traversal, scripts/job/queries/29a.sql, Common Subtree Elimination, 1000, 0.011892, 0.04374
Path Traversal, scripts/job/queries/29a.sql, Physical Planning, 1000, 3.70582, 29.1924
Path Traversal, scripts/job/queries/29a.sql, Total, 1000, 54.2516, 651.374
Path Traversal, scripts/job/queries/29b.sql, Simplify Expressions, 1000, 0.728134, 9.70909
Path Traversal, scripts/job/queries/29b.sql, Unnesting, 1000, 2.67548, 71.8019
Path Traversal, scripts/job/queries/29b.sql, Predicate Pushdown, 1000, 4.46093, 61.7975
Path Traversal, scripts/job/queries/29b.sql, Side-way Information Passing, 1000, 0.00117825, 0.029277
Path Traversal, scripts/job/queries/29b.sql, Cardinality Estimation, 1000, 10.1637, 190.084
Path Traversal, scripts/job/queries/29b.sql, Join Ordering, 1000, 14.6523, 256.38
Path Traversal, scripts/job/queries/29b.sql, Common Subtree Elimination, 1000, 0.0055674, 0.043502
Path Traversal, scripts/job/queries/29b.sql, Physical Planning, 1000, 2.06012, 28.1168
Path Traversal, scripts/job/queries/29b.sql, Total, 1000, 30.8071, 619.435
Path Traversal, scripts/job/queries/29c.sql, Simplify Expressions, 1000, 1.94834, 13.0019
Path Traversal, scripts/job/queries/29c.sql, Unnesting, 1000, 17.3902, 77.1888
Path Traversal, scripts/job/queries/29c.sql, Predicate Pushdown, 1000, 8.17843, 62.9383
Path Traversal, scripts/job/queries/29c.sql, Side-way Information Passing, 1000, 0.00196303, 0.030477
Path Traversal, scripts/job/queries/29c.sql, Cardinality Estimation, 1000, 23.3431, 208.031
Path Traversal, scripts/job/queries/29c.sql, Join Ordering, 1000, 33.7766, 266.027
Path Traversal, scripts/job/queries/29c.sql, Common Subtree Elimination, 1000, 0.00572593, 0.043178
Path Traversal, scripts/job/queries/29c.sql, Physical Planning, 1000, 6.38428, 36.5966
Path Traversal, scripts/job/queries/29c.sql, Total, 1000, 81.4838, 665.245
Path Traversal, scripts/job/queries/30a.sql, Simplify Expressions, 1000, 4.25645, 13.5498
Path Traversal, scripts/job/queries/30a.sql, Unnesting, 1000, 12.3086, 52.4399
Path Traversal, scripts/job/queries/30a.sql, Predicate Pushdown, 1000, 18.3138, 56.6636
Path Traversal, scripts/job/queries/30a.sql, Side-way Information Passing, 1000, 0.00498064, 0.031899
Path Traversal, scripts/job/queries/30a.sql, Cardinality Estimation, 1000, 21.7585, 131.321
Path Traversal, scripts/job/queries/30a.sql, Join Ordering, 1000, 42.1844, 185.394
Path Traversal, scripts/job/queries/30a.sql, Common Subtree Elimination, 1000, 0.0116772, 0.047066
Path Traversal, scripts/job/queries/30a.sql, Physical Planning, 1000, 7.50444, 26.4706
Path Traversal, scripts/job/queries/30a.sql, Total, 1000, 97.373, 467.493
Path Traversal, scripts/job/queries/30b.sql, Simplify Expressions, 1000, 5.41839, 18.4673
Path Traversal, scripts/job/queries/30b.sql, Unnesting, 1000, 13.3582, 56.7547
Path Traversal, scripts/job/queries/30b.sql, Predicate Pushdown, 1000, 18.5384, 61.7331
Path Traversal, scripts/job/queries/30b.sql, Side-way Information Passing, 1000, 0.00453329, 0.032854
Path Traversal, scripts/job/queries/30b.sql, Cardinality Estimation, 1000, 26.1513, 143.18
Path Traversal, scripts/job/queries/30b.sql, Join Ordering, 1000, 47.436, 193.793
Path Traversal, scripts/job/queries/30b.sql, Common Subtree Elimination, 1000, 0.0128068, 0.049746
Path Traversal, scripts/job/queries/30b.sql, Physical Planning, 1000, 8.22287, 28.9211
Path Traversal, scripts/job/queries/30b.sql, Total, 1000, 109.644, 504.565
Path Traversal, scripts/job/queries/30c.sql, Simplify Expressions, 1000, 4.5109, 13.3408
Path Traversal, scripts/job/queries/30c.sql, Unnesting, 1000, 11.9377, 51.1444
Path Traversal, scripts/job/queries/30c.sql, Predicate Pushdown, 1000, 17.5153, 55.0621
Path Traversal, scripts/job/queries/30c.sql, Side-way Information Passing, 1000, 0.00537642, 0.032033
Path Traversal, scripts/job/queries/30c.sql, Cardinality Estimation, 1000, 22.2745, 124.968
Path Traversal, scripts/job/queries/30c.sql, Join Ordering, 1000, 38.2443, 182.544
Path Traversal, scripts/job/queries/30c.sql, Common Subtree Elimination, 1000, 0.0112303, 0.047173
Path Traversal, scripts/job/queries/30c.sql, Physical Planning, 1000, 4.86545, 18.6894
Path Traversal, scripts/job/queries/30c.sql, Total, 1000, 91.6767, 446.222
Path Traversal, scripts/job/queries/31a.sql, Simplify Expressions, 1000, 0.789017, 9.71511
Path Traversal, scripts/job/queries/31a.sql, Unnesting, 1000, 1.77207, 40.6869
Path Traversal, scripts/job/queries/31a.sql, Predicate Pushdown, 1000, 3.03369, 40.3024
Path Traversal, scripts/job/queries/31a.sql, Side-way Information Passing, 1000, 0.00148768, 0.029099
Path Traversal, scripts/job/queries/31a.sql, Cardinality Estimation, 1000, 4.88807, 110.376
Path Traversal, scripts/job/queries/31a.sql, Join Ordering, 1000, 7.57618, 151.062
Path Traversal, scripts/job/queries/31a.sql, Common Subtree Elimination, 1000, 0.00583011, 0.035816
Path Traversal, scripts/job/queries/31a.sql, Physical Planning, 1000, 1.05543, 14.9947
Path Traversal, scripts/job/queries/31a.sql, Total, 1000, 17.8533, 367.538
Path Traversal, scripts/job/queries/31b.sql, Simplify Expressions, 1000, 0.922527, 13.3245
Path Traversal, scripts/job/queries/31b.sql, Unnesting, 1000, 1.77375, 44.1857
Path Traversal, scripts/job/queries/31b.sql, Predicate Pushdown, 1000, 2.74065, 45.186
Path Traversal, scripts/job/queries/31b.sql, Side-way Information Passing, 1000, 0.00106576, 0.030358
Path Traversal, scripts/job/queries/31b.sql, Cardinality Estimation, 1000, 5.53698, 127.477
Path Traversal, scripts/job/queries/31b.sql, Join Ordering, 1000, 7.78728, 153.234
Path Traversal, scripts/job/queries/31b.sql, Common Subtree Elimination, 1000, 0.00554493, 0.037311
Path Traversal, scripts/job/queries/31b.sql, Physical Planning, 1000, 1.08995, 16.6208
Path Traversal, scripts/job/queries/31b.sql, Total, 1000, 18.8152, 400.436
Path Traversal, scripts/job/queries/31c.sql, Simplify Expressions, 1000, 0.987795, 10.1901
Path Traversal, scripts/job/queries/31c.sql, Unnesting, 1000, 2.24083, 40.2372
Path Traversal, scripts/job/queries/31c.sql, Predicate Pushdown, 1000, 3.32544, 39.3855
Path Traversal, scripts/job/queries/31c.sql, Side-way Information Passing, 1000, 0.00164907, 0.029331
Path Traversal, scripts/job/queries/31c.sql, Cardinality Estimation, 1000, 5.73731, 107.381
Path Traversal, scripts/job/queries/31c.sql, Join Ordering, 1000, 9.07529, 151.923
Path Traversal, scripts/job/queries/31c.sql, Common Subtree Elimination, 1000, 0.00525272, 0.03577
Path Traversal, scripts/job/queries/31c.sql, Physical Planning, 1000, 1.29076, 14.6473
Path Traversal, scripts/job/queries/31c.sql, Total, 1000, 21.0994, 364.168
Path Traversal, scripts/job/queries/32a.sql, Simplify Expressions, 1000, 0.391049, 1.81054
Path Traversal, scripts/job/queries/32a.sql, Unnesting, 1000, 1.5033, 10.6438
Path Traversal, scripts/job/queries/32a.sql, Predicate Pushdown, 1000, 2.73488, 15.3339
Path Traversal, scripts/job/queries/32a.sql, Side-way Information Passing, 1000, 0.00434383, 0.030034
Path Traversal, scripts/job/queries/32a.sql, Cardinality Estimation, 1000, 4.36213, 32.0008
Path Traversal, scripts/job/queries/32a.sql, Join Ordering, 1000, 6.745, 40.3273
Path Traversal, scripts/job/queries/32a.sql, Common Subtree Elimination, 1000, 0.00658885, 0.035997
Path Traversal, scripts/job/queries/32a.sql, Physical Planning, 1000, 2.60698, 11.086
Path Traversal, scripts/job/queries/32a.sql, Total, 1000, 18.1994, 112.432
Path Traversal, scripts/job/queries/32b.sql, Simplify Expressions, 1000, 0.308768, 1.72502
Path Traversal, scripts/job/queries/32b.sql, Unnesting, 1000, 0.745574, 10.3156
Path Traversal, scripts/job/queries/32b.sql, Predicate Pushdown, 1000, 1.15102, 14.6544
Path Traversal, scripts/job/queries/32b.sql, Side-way Information Passing, 1000, 0.00241077, 0.028986
Path Traversal, scripts/job/queries/32b.sql, Cardinality Estimation, 1000, 1.95448, 31.1098
Path Traversal, scripts/job/queries/32b.sql, Join Ordering, 1000, 3.00998, 38.5749
Path Traversal, scripts/job/queries/32b.sql, Common Subtree Elimination, 1000, 0.00413312, 0.034688
Path Traversal, scripts/job/queries/32b.sql, Physical Planning, 1000, 1.06061, 10.3947
Path Traversal, scripts/job/queries/32b.sql, Total, 1000, 7.65845, 107.961
Path Traversal, scripts/job/queries/33a.sql, Simplify Expressions, 1000, 0.894604, 6.98771
Path Traversal, scripts/job/queries/33a.sql, Unnesting, 1000, 3.41703, 44.4754
Path Traversal, scripts/job/queries/33a.sql, Predicate Pushdown, 1000, 4.49442, 43.0906
Path Traversal, scripts/job/queries/33a.sql, Side-way Information Passing, 1000, 0.00238051, 0.029534
Path Traversal, scripts/job/queries/33a.sql, Cardinality Estimation, 1000, 5.40455, 113.401
Path Traversal, scripts/job/queries/33a.sql, Join Ordering, 1000, 6.21104, 163.749
Path Traversal, scripts/job/queries/33a.sql, Common Subtree Elimination, 1000, 0.0132255, 0.037753
Path Traversal, scripts/job/queries/33a.sql, Physical Planning, 1000, 0.885367, 18.1594
Path Traversal, scripts/job/queries/33a.sql, Total, 1000, 20.2271, 390.267
Path Traversal, scripts/job/queries/33b.sql, Simplify Expressions, 1000, 0.600531, 5.46158
Path Traversal, scripts/job/queries/33b.sql, Unnesting, 1000, 2.45173, 44.3882
Path Traversal, scripts/job/queries/33b.sql, Predicate Pushdown, 1000, 3.40478, 42.6742
Path Traversal, scripts/job/queries/33b.sql, Side-way Information Passing, 1000, 0.00125274, 0.029621
Path Traversal, scripts/job/queries/33b.sql, Cardinality Estimation, 1000, 5.86346, 107.499
Path Traversal, scripts/job/queries/33b.sql, Join Ordering, 1000, 10.3969, 164.205
Path Traversal, scripts/job/queries/33b.sql, Common Subtree Elimination, 1000, 0.00511717, 0.037419
Path Traversal, scripts/job/queries/33b.sql, Physical Planning, 1000, 1.53732, 18.2407
Path Traversal, scripts/job/queries/33b.sql, Total, 1000, 22.8022, 382.863
Path Traversal, scripts/job/queries/33c.sql, Simplify Expressions, 1000, 0.670672, 7.42945
Path Traversal, scripts/job/queries/33c.sql, Unnesting, 1000, 2.20794, 44.9292
Path Traversal, scripts/job/queries/33c.sql, Predicate Pushdown, 1000, 3.01009, 42.0615
Path Traversal, scripts/job/queries/33c.sql, Side-way Information Passing, 1000, 0.00116977, 0.029157
Path Traversal, scripts/job/queries/33c.sql, Cardinality Estimation, 1000, 6.07011, 130.13
Path Traversal, scripts/job/queries/33c.sql, Join Ordering, 1000, 8.71287, 162.711
Path Traversal, scripts/job/queries/33c.sql, Common Subtree Elimination, 1000, 0.00598245, 0.037452
Path Traversal, scripts/job/queries/33c.sql, Physical Planning, 1000, 2.58015, 34.7777
Path Traversal, scripts/job/queries/33c.sql, Total, 1000, 20.403, 423.846
Column Sets, scripts/hugejoin/queries/10.sql, Simplify Expressions, 1000, 0.635941, 3.03817
Column Sets, scripts/hugejoin/queries/10.sql, Unnesting, 1000, 1.54346, 13.0723
Column Sets, scripts/hugejoin/queries/10.sql, Predicate Pushdown, 1000, 4.89219, 31.6856
Column Sets, scripts/hugejoin/queries/10.sql, Side-way Information Passing, 1000, 0.00293481, 0.025664
Column Sets, scripts/hugejoin/queries/10.sql, Cardinality Estimation, 1000, 0.603631, 5.46421
Column Sets, scripts/hugejoin/queries/10.sql, Join Ordering, 1000, 4.27193, 39.4489
Column Sets, scripts/hugejoin/queries/10.sql, Common Subtree Elimination, 1000, 0.00288226, 0.030186
Column Sets, scripts/hugejoin/queries/10.sql, Physical Planning, 1000, 1.54065, 10.0091
Column Sets, scripts/hugejoin/queries/10.sql, Total, 1000, 13.2297, 103.089
Column Sets, scripts/hugejoin/queries/20.sql, Simplify Expressions, 1000, 1.08382, 5.12014
Column Sets, scripts/hugejoin/queries/20.sql, Unnesting, 1000, 3.70645, 41.3138
Column Sets, scripts/hugejoin/queries/20.sql, Predicate Pushdown, 1000, 8.53542, 59.7626
Column Sets, scripts/hugejoin/queries/20.sql, Side-way Information Passing, 1000, 0.00163838, 0.026236
Column Sets, scripts/hugejoin/queries/20.sql, Cardinality Estimation, 1000, 0.785605, 8.99268
Column Sets, scripts/hugejoin/queries/20.sql, Join Ordering, 1000, 7.29021, 75.7588
Column Sets, scripts/hugejoin/queries/20.sql, Common Subtree Elimination, 1000, 0.00261427, 0.030647
Column Sets, scripts/hugejoin/queries/20.sql, Physical Planning, 1000, 3.12737, 22.4317
Column Sets, scripts/hugejoin/queries/20.sql, Total, 1000, 23.223, 213.746
Column Sets, scripts/hugejoin/queries/30.sql, Simplify Expressions, 1000, 0.715015, 6.93838
Column Sets, scripts/hugejoin/queries/30.sql, Unnesting, 1000, 4.27005, 82.4382
Column Sets, scripts/hugejoin/queries/30.sql, Predicate Pushdown, 1000, 6.74886, 88.4072
Column Sets, scripts/hugejoin/queries/30.sql, Side-way Information Passing, 1000, 0.0013896, 0.026045
Column Sets, scripts/hugejoin/queries/30.sql, Cardinality Estimation, 1000, 1.15131, 12.5757
Column Sets, scripts/hugejoin/queries/30.sql, Join Ordering, 1000, 6.1066, 115.03
Column Sets, scripts/hugejoin/queries/30.sql, Common Subtree Elimination, 1000, 0.00203084, 0.030764
Column Sets, scripts/hugejoin/queries/30.sql, Physical Planning, 1000, 1.74867, 30.6612
Column Sets, scripts/hugejoin/queries/30.sql, Total, 1000, 19.1083, 340.009
Column Sets, scripts/hugejoin/queries/40.sql, Simplify Expressions, 1000, 8.37659, 15.372
Column Sets, scripts/hugejoin/queries/40.sql, Unnesting, 1000, 39.6787, 171.351
Column Sets, scripts/hugejoin/queries/40.sql, Predicate Pushdown, 1000, 75.5732, 166.552
Column Sets, scripts/hugejoin/queries/40.sql, Side-way Information Passing, 1000, 0.00512156, 0.028796
Column Sets, scripts/hugejoin/queries/40.sql, Cardinality Estimation, 1000, 5.65698, 19.76
Column Sets, scripts/hugejoin/queries/40.sql, Join Ordering, 1000, 54.7649, 187.409
Column Sets, scripts/hugejoin/queries/40.sql, Common Subtree Elimination, 1000, 0.00781157, 0.036868
Column Sets, scripts/hugejoin/queries/40.sql, Physical Planning, 1000, 21.7245, 56.5151
Column Sets, scripts/hugejoin/queries/40.sql, Total, 1000, 197.683, 624.287
Column Sets, scripts/hugejoin/queries/50.sql, Simplify Expressions, 1000, 7.50594, 15.1143
Column Sets, scripts/hugejoin/queries/50.sql, Unnesting, 1000, 42.2184, 235.158
Column Sets, scripts/hugejoin/queries/50.sql, Predicate Pushdown, 1000, 65.9404, 181.847
Column Sets, scripts/hugejoin/queries/50.sql, Side-way Information Passing, 1000, 0.00335703, 0.028073
Column Sets, scripts/hugejoin/queries/50.sql, Cardinality Estimation, 1000, 4.98756, 21.6265
Column Sets, scripts/hugejoin/queries/50.sql, Join Ordering, 1000, 44.3256, 218.055
Column Sets, scripts/hugejoin/queries/50.sql, Common Subtree Elimination, 1000, 0.00508178, 0.033831
Column Sets, scripts/hugejoin/queries/50.sql, Physical Planning, 1000, 16.7434, 64.6627
Column Sets, scripts/hugejoin/queries/50.sql, Total, 1000, 167.868, 740.363
Column Sets, scripts/hugejoin/queries/60.sql, Simplify Expressions, 1000, 10.204, 18.281
Column Sets, scripts/hugejoin/queries/60.sql, Unnesting, 1000, 55.0317, 318.846
Column Sets, scripts/hugejoin/queries/60.sql, Predicate Pushdown, 1000, 70.298, 224.584
Column Sets, scripts/hugejoin/queries/60.sql, Side-way Information Passing, 1000, 0.00313215, 0.026975
Column Sets, scripts/hugejoin/queries/60.sql, Cardinality Estimation, 1000, 4.33582, 24.8287
Column Sets, scripts/hugejoin/queries/60.sql, Join Ordering, 1000, 51.085, 270.455
Column Sets, scripts/hugejoin/queries/60.sql, Common Subtree Elimination, 1000, 0.00560625, 0.036563
Column Sets, scripts/hugejoin/queries/60.sql, Physical Planning, 1000, 17.924, 77.4517
Column Sets, scripts/hugejoin/queries/60.sql, Total, 1000, 190.068, 940.767
Column Sets, scripts/hugejoin/queries/70.sql, Simplify Expressions, 1000, 1.55293, 15.5404
Column Sets, scripts/hugejoin/queries/70.sql, Unnesting, 1000, 50.9311, 412.197
Column Sets, scripts/hugejoin/queries/70.sql, Predicate Pushdown, 1000, 10.5735, 256.904
Column Sets, scripts/hugejoin/queries/70.sql, Side-way Information Passing, 1000, 0.00251594, 0.027695
Column Sets, scripts/hugejoin/queries/70.sql, Cardinality Estimation, 1000, 1.46803, 27.3175
Column Sets, scripts/hugejoin/queries/70.sql, Join Ordering, 1000, 13.4683, 366.621
Column Sets, scripts/hugejoin/queries/70.sql, Common Subtree Elimination, 1000, 0.00500401, 0.036673
Column Sets, scripts/hugejoin/queries/70.sql, Physical Planning, 1000, 5.4296, 76.6308
Column Sets, scripts/hugejoin/queries/70.sql, Total, 1000, 59.9912, 1162.84
Column Sets, scripts/hugejoin/queries/80.sql, Simplify Expressions, 1000, 1.33012, 17.6602
Column Sets, scripts/hugejoin/queries/80.sql, Unnesting, 1000, 40.7003, 540.819
Column Sets, scripts/hugejoin/queries/80.sql, Predicate Pushdown, 1000, 17.6441, 307.626
Column Sets, scripts/hugejoin/queries/80.sql, Side-way Information Passing, 1000, 0.0024979, 0.02745
Column Sets, scripts/hugejoin/queries/80.sql, Cardinality Estimation, 1000, 3.50829, 31.635
Column Sets, scripts/hugejoin/queries/80.sql, Join Ordering, 1000, 11.702, 447.272
Column Sets, scripts/hugejoin/queries/80.sql, Common Subtree Elimination, 1000, 0.00464049, 0.037333
Column Sets, scripts/hugejoin/queries/80.sql, Physical Planning, 1000, 4.6187, 91.1544
Column Sets, scripts/hugejoin/queries/80.sql, Total, 1000, 65.7213, 1443.8
Column Sets, scripts/hugejoin/queries/90.sql, Simplify Expressions, 1000, 1.71592, 20.2473
Column Sets, scripts/hugejoin/queries/90.sql, Unnesting, 1000, 42.8276, 682.766
Column Sets, scripts/hugejoin/queries/90.sql, Predicate Pushdown, 1000, 7.07105, 371.415
Column Sets, scripts/hugejoin/queries/90.sql, Side-way Information Passing, 1000, 0.00285587, 0.0286
Column Sets, scripts/hugejoin/queries/90.sql, Cardinality Estimation, 1000, 2.26387, 33.9514
Column Sets, scripts/hugejoin/queries/90.sql, Join Ordering, 1000, 14.1328, 530.474
Column Sets, scripts/hugejoin/queries/90.sql, Common Subtree Elimination, 1000, 0.00448996, 0.033452
Column Sets, scripts/hugejoin/queries/90.sql, Physical Planning, 1000, 5.01537, 107.944
Column Sets, scripts/hugejoin/queries/90.sql, Total, 1000, 49.3665, 1757.77
Column Sets, scripts/hugejoin/queries/100.sql, Simplify Expressions, 1000, 3.5176, 23.896
Column Sets, scripts/hugejoin/queries/100.sql, Unnesting, 1000, 73.5569, 845.614
Column Sets, scripts/hugejoin/queries/100.sql, Predicate Pushdown, 1000, 32.192, 433.23
Column Sets, scripts/hugejoin/queries/100.sql, Side-way Information Passing, 1000, 0.00172866, 0.027311
Column Sets, scripts/hugejoin/queries/100.sql, Cardinality Estimation, 1000, 3.26725, 38.1709
Column Sets, scripts/hugejoin/queries/100.sql, Join Ordering, 1000, 28.2502, 642.984
Column Sets, scripts/hugejoin/queries/100.sql, Common Subtree Elimination, 1000, 0.00616544, 0.040442
Column Sets, scripts/hugejoin/queries/100.sql, Physical Planning, 1000, 8.44882, 130.943
Column Sets, scripts/hugejoin/queries/100.sql, Total, 1000, 123.341, 2126.22
Column Sets, scripts/hugejoin/queries/110.sql, Simplify Expressions, 1000, 1.79981, 23.051
Column Sets, scripts/hugejoin/queries/110.sql, Unnesting, 1000, 55.4711, 1006.54
Column Sets, scripts/hugejoin/queries/110.sql, Predicate Pushdown, 1000, 15.54, 495.466
Column Sets, scripts/hugejoin/queries/110.sql, Side-way Information Passing, 1000, 0.00177102, 0.026933
Column Sets, scripts/hugejoin/queries/110.sql, Cardinality Estimation, 1000, 2.52826, 40.7816
Column Sets, scripts/hugejoin/queries/110.sql, Join Ordering, 1000, 20.3287, 747.946
Column Sets, scripts/hugejoin/queries/110.sql, Common Subtree Elimination, 1000, 0.00608464, 0.037623
Column Sets, scripts/hugejoin/queries/110.sql, Physical Planning, 1000, 5.94286, 149.271
Column Sets, scripts/hugejoin/queries/110.sql, Total, 1000, 68.3675, 2472.42
Column Sets, scripts/hugejoin/queries/120.sql, Simplify Expressions, 1000, 2.634, 25.5948
Column Sets, scripts/hugejoin/queries/120.sql, Unnesting, 1000, 56.339, 1175.95
Column Sets, scripts/hugejoin/queries/120.sql, Predicate Pushdown, 1000, 37.4291, 572.763
Column Sets, scripts/hugejoin/queries/120.sql, Side-way Information Passing, 1000, 0.00202786, 0.027576
