Implementation, query, optimization, repetitions, stddev, time
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0462173, 3.70406
Column Sets, queries.sql, Physical Planning, 100, 0.381235, 10.5502
Column Sets, queries.sql, Total, 100, 3.36544, 190.196
Column Sets, queries.sql, Simplify Expressions, 100, 0.123973, 12.7482
Column Sets, queries.sql, Unnesting, 100, 0.45201, 19.806
Column Sets, queries.sql, Predicate Pushdown, 100, 1.42256, 26.1928
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000667757, 0.03871
Column Sets, queries.sql, Cardinality Estimation, 100, 0.618742, 26.7115
Column Sets, queries.sql, Join Ordering, 100, 0.573286, 28.9888
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0412769, 2.3924
Column Sets, queries.sql, Physical Planning, 100, 1.17061, 7.19567
Column Sets, queries.sql, Total, 100, 2.22658, 124.554
Column Sets, queries.sql, Simplify Expressions, 100, 0.140648, 4.90313
Column Sets, queries.sql, Unnesting, 100, 0.400883, 11.8817
Column Sets, queries.sql, Predicate Pushdown, 100, 0.662362, 13.1254
Column Sets, queries.sql, Side-way Information Passing, 100, 0.545179, 0.09354
Column Sets, queries.sql, Cardinality Estimation, 100, 0.212635, 13.3382
Column Sets, queries.sql, Join Ordering, 100, 0.106058, 16.2721
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0168938, 1.67391
Column Sets, queries.sql, Physical Planning, 100, 0.0406882, 4.07746
Column Sets, queries.sql, Total, 100, 1.1523, 65.856
Column Sets, queries.sql, Simplify Expressions, 100, 0.101794, 2.54613
Column Sets, queries.sql, Unnesting, 100, 0.124652, 7.46928
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0672798, 7.52077
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000873155, 0.03876
Column Sets, queries.sql, Cardinality Estimation, 100, 0.0454209, 1.8208
Column Sets, queries.sql, Join Ordering, 100, 0.0366452, 0.66548
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.113347, 0.56493
Column Sets, queries.sql, Physical Planning, 100, 0.00448415, 0.16182
Column Sets, queries.sql, Total, 100, 0.316291, 21.2445
Column Sets, queries.sql, Simplify Expressions, 100, 0.15548, 2.52079
Column Sets, queries.sql, Unnesting, 100, 0.769896, 7.46146
Column Sets, queries.sql, Predicate Pushdown, 100, 1.07882, 7.22607
Column Sets, queries.sql, Side-way Information Passing, 100, 0.0038788, 0.03757
Column Sets, queries.sql, Cardinality Estimation, 100, 0.178713, 1.76535
Column Sets, queries.sql, Join Ordering, 100, 0.0425948, 0.64198
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0473649, 0.5359
Column Sets, queries.sql, Physical Planning, 100, 0.0227665, 0.15513
Column Sets, queries.sql, Total, 100, 2.20147, 20.7838
Column Sets, queries.sql, Simplify Expressions, 100, 0.594446, 6.54323
Column Sets, queries.sql, Unnesting, 100, 0.252487, 11.7247
Column Sets, queries.sql, Predicate Pushdown, 100, 0.510586, 14.2434
Column Sets, queries.sql, Side-way Information Passing, 100, 0.0193457, 0.04061
Column Sets, queries.sql, Cardinality Estimation, 100, 0.818545, 21.2693
Column Sets, queries.sql, Join Ordering, 100, 0.817735, 16.291
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0431613, 1.68938
Column Sets, queries.sql, Physical Planning, 100, 0.242133, 4.46995
Column Sets, queries.sql, Total, 100, 2.49829, 76.7852
Column Sets, queries.sql, Simplify Expressions, 100, 0.214851, 12.8934
Column Sets, queries.sql, Unnesting, 100, 0.219929, 20.8871
Column Sets, queries.sql, Predicate Pushdown, 100, 0.786093, 23.286
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000638357, 0.03865
Column Sets, queries.sql, Cardinality Estimation, 100, 0.650604, 27.0285
Column Sets, queries.sql, Join Ordering, 100, 0.482693, 28.3654
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.02431, 2.29061
Column Sets, queries.sql, Physical Planning, 100, 0.0537874, 6.99576
Column Sets, queries.sql, Total, 100, 1.37807, 122.267
Column Sets, queries.sql, Simplify Expressions, 100, 0.0266898, 0.98895
Column Sets, queries.sql, Unnesting, 100, 0.195909, 10.7352
Column Sets, queries.sql, Predicate Pushdown, 100, 1.03731, 10.3999
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00170514, 0.03875
Column Sets, queries.sql, Cardinality Estimation, 100, 0.962022, 11.5359
Column Sets, queries.sql, Join Ordering, 100, 0.43668, 15.6691
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0141035, 1.63499
Column Sets, queries.sql, Physical Planning, 100, 0.0385065, 3.6169
Column Sets, queries.sql, Total, 100, 1.48196, 55.1005
Column Sets, queries.sql, Simplify Expressions, 100, 0.176849, 3.66055
Column Sets, queries.sql, Unnesting, 100, 0.592452, 10.8851
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0795003, 11.4686
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000645833, 0.03873
Column Sets, queries.sql, Cardinality Estimation, 100, 0.156952, 13.0425
Column Sets, queries.sql, Join Ordering, 100, 0.55902, 15.8395
Column Sets, queries.sql, Common Subtree Elimination, 100, 1.1485, 1.73366
Column Sets, queries.sql, Physical Planning, 100, 0.0530282, 3.77647
Column Sets, queries.sql, Total, 100, 1.65448, 60.9278
Column Sets, queries.sql, Simplify Expressions, 100, 0.0461645, 3.68533
Column Sets, queries.sql, Unnesting, 100, 0.714368, 10.9844
Column Sets, queries.sql, Predicate Pushdown, 100, 0.322334, 11.5564
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000776144, 0.03876
Column Sets, queries.sql, Cardinality Estimation, 100, 0.792998, 13.9178
Column Sets, queries.sql, Join Ordering, 100, 0.168509, 17.1652
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0149999, 1.61506
Column Sets, queries.sql, Physical Planning, 100, 0.0486054, 3.73347
Column Sets, queries.sql, Total, 100, 1.19902, 63.1675
Column Sets, queries.sql, Simplify Expressions, 100, 0.388416, 12.7261
Column Sets, queries.sql, Unnesting, 100, 0.476747, 20.9663
Column Sets, queries.sql, Predicate Pushdown, 100, 0.440498, 22.2373
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000589491, 0.03855
Column Sets, queries.sql, Cardinality Estimation, 100, 1.06098, 27.6317
Column Sets, queries.sql, Join Ordering, 100, 1.22622, 28.2642
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0396594, 2.51043
Column Sets, queries.sql, Physical Planning, 100, 0.438901, 7.04791
Column Sets, queries.sql, Total, 100, 2.16677, 121.912
Column Sets, queries.sql, Simplify Expressions, 100, 0.401259, 12.3497
Column Sets, queries.sql, Unnesting, 100, 0.776048, 13.8281
Column Sets, queries.sql, Predicate Pushdown, 100, 0.78248, 16.5897
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00051225, 0.03876
Column Sets, queries.sql, Cardinality Estimation, 100, 0.440278, 23.9951
Column Sets, queries.sql, Join Ordering, 100, 0.455264, 19.3488
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0291324, 2.14977
Column Sets, queries.sql, Physical Planning, 100, 0.0572624, 5.49788
Column Sets, queries.sql, Total, 100, 1.37896, 94.2898
Column Sets, queries.sql, Simplify Expressions, 100, 0.412183, 12.553
Column Sets, queries.sql, Unnesting, 100, 0.548755, 20.2936
Column Sets, queries.sql, Predicate Pushdown, 100, 0.975998, 20.8716
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000690724, 0.03877
Column Sets, queries.sql, Cardinality Estimation, 100, 1.00635, 27.7266
Column Sets, queries.sql, Join Ordering, 100, 0.928754, 28.2838
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.032129, 2.45263
Column Sets, queries.sql, Physical Planning, 100, 0.0542432, 7.0006
Column Sets, queries.sql, Total, 100, 2.0053, 119.707
Column Sets, queries.sql, Simplify Expressions, 100, 0.402609, 11.5997
Column Sets, queries.sql, Unnesting, 100, 0.746191, 7.85901
Column Sets, queries.sql, Predicate Pushdown, 100, 0.420798, 10.9109
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00326391, 0.03837
Column Sets, queries.sql, Cardinality Estimation, 100, 1.38622, 17.9171
Column Sets, queries.sql, Join Ordering, 100, 0.0609181, 2.08823
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.631254, 1.16976
Column Sets, queries.sql, Physical Planning, 100, 0.0728031, 2.01652
Column Sets, queries.sql, Total, 100, 1.50795, 54.0621
Column Sets, queries.sql, Simplify Expressions, 100, 0.413764, 13.5479
Column Sets, queries.sql, Unnesting, 100, 0.31295, 8.60818
Column Sets, queries.sql, Predicate Pushdown, 100, 0.478019, 10.9942
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00134922, 0.03886
Column Sets, queries.sql, Cardinality Estimation, 100, 1.0019, 17.5681
Column Sets, queries.sql, Join Ordering, 100, 0.625369, 2.38456
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0634355, 1.32839
Column Sets, queries.sql, Physical Planning, 100, 0.076218, 2.32466
Column Sets, queries.sql, Total, 100, 2.23545, 57.2552
Column Sets, queries.sql, Simplify Expressions, 100, 0.644611, 14.9535
Column Sets, queries.sql, Unnesting, 100, 0.162194, 8.52808
Column Sets, queries.sql, Predicate Pushdown, 100, 0.116595, 15.9572
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000630555, 0.03868
Column Sets, queries.sql, Cardinality Estimation, 100, 1.32055, 17.5485
Column Sets, queries.sql, Join Ordering, 100, 0.383307, 3.06261
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0167149, 1.07475
Column Sets, queries.sql, Physical Planning, 100, 0.410141, 2.59503
Column Sets, queries.sql, Total, 100, 1.61881, 64.2348
Column Sets, queries.sql, Simplify Expressions, 100, 0.64777, 25.8467
Column Sets, queries.sql, Unnesting, 100, 0.182948, 10.0134
Column Sets, queries.sql, Predicate Pushdown, 100, 0.485663, 18.9793
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000664154, 0.03883
Column Sets, queries.sql, Cardinality Estimation, 100, 0.704371, 19.0419
Column Sets, queries.sql, Join Ordering, 100, 0.0644717, 4.33659
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.378139, 1.37159
Column Sets, queries.sql, Physical Planning, 100, 0.0442039, 3.64576
Column Sets, queries.sql, Total, 100, 1.27551, 83.7655
Column Sets, queries.sql, Simplify Expressions, 100, 0.669056, 13.8074
Column Sets, queries.sql, Unnesting, 100, 0.19229, 8.52416
Column Sets, queries.sql, Predicate Pushdown, 100, 0.584564, 16.4596
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000665132, 0.03876
Column Sets, queries.sql, Cardinality Estimation, 100, 0.846642, 16.3592
Column Sets, queries.sql, Join Ordering, 100, 1.13942, 2.94917
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0348128, 1.11753
Column Sets, queries.sql, Physical Planning, 100, 0.0605804, 2.56001
Column Sets, queries.sql, Total, 100, 1.69695, 62.2752
Column Sets, queries.sql, Simplify Expressions, 100, 1.54796, 7.77798
Column Sets, queries.sql, Unnesting, 100, 0.449913, 7.93365
Column Sets, queries.sql, Predicate Pushdown, 100, 0.469452, 9.34925
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00186344, 0.03874
Column Sets, queries.sql, Cardinality Estimation, 100, 0.88926, 16.6648
Column Sets, queries.sql, Join Ordering, 100, 0.0733727, 1.3728
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0731681, 1.36773
Column Sets, queries.sql, Physical Planning, 100, 0.0575325, 1.60546
Column Sets, queries.sql, Total, 100, 2.28009, 46.5812
Column Sets, queries.sql, Simplify Expressions, 100, 0.476744, 6.92371
Column Sets, queries.sql, Unnesting, 100, 0.429191, 7.44795
Column Sets, queries.sql, Predicate Pushdown, 100, 0.282803, 7.89463
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00247538, 0.03795
Column Sets, queries.sql, Cardinality Estimation, 100, 1.56656, 18.0672
Column Sets, queries.sql, Join Ordering, 100, 0.16289, 2.59981
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.174687, 1.2477
Column Sets, queries.sql, Physical Planning, 100, 0.150939, 1.49715
Column Sets, queries.sql, Total, 100, 2.22646, 46.2027
Column Sets, queries.sql, Simplify Expressions, 100, 0.131934, 2.69382
Column Sets, queries.sql, Unnesting, 100, 0.892045, 8.0141
Column Sets, queries.sql, Predicate Pushdown, 100, 0.298065, 7.65248
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00224357, 0.03908
Column Sets, queries.sql, Cardinality Estimation, 100, 0.116598, 1.88496
Column Sets, queries.sql, Join Ordering, 100, 0.0257769, 0.69344
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.157607, 0.58432
Column Sets, queries.sql, Physical Planning, 100, 0.00816299, 0.16116
Column Sets, queries.sql, Total, 100, 1.19205, 22.1893
Column Sets, queries.sql, Simplify Expressions, 100, 0.549523, 8.31476
Column Sets, queries.sql, Unnesting, 100, 1.23439, 13.5154
Column Sets, queries.sql, Predicate Pushdown, 100, 0.909358, 15.9605
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000753326, 0.03875
Column Sets, queries.sql, Cardinality Estimation, 100, 2.05275, 22.5917
Column Sets, queries.sql, Join Ordering, 100, 1.69596, 17.1424
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.114561, 1.71177
Column Sets, queries.sql, Physical Planning, 100, 0.579379, 5.31401
Column Sets, queries.sql, Total, 100, 6.10909, 85.0671
Column Sets, queries.sql, Simplify Expressions, 100, 0.418889, 9.50757
Column Sets, queries.sql, Unnesting, 100, 0.163845, 13.1115
Column Sets, queries.sql, Predicate Pushdown, 100, 0.302251, 18.0595
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000642184, 0.03874
Column Sets, queries.sql, Cardinality Estimation, 100, 1.38871, 24.6234
Column Sets, queries.sql, Join Ordering, 100, 0.679339, 17.5532
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0313625, 1.85665
Column Sets, queries.sql, Physical Planning, 100, 0.0575521, 5.24675
Column Sets, queries.sql, Total, 100, 1.82089, 90.4856
Column Sets, queries.sql, Simplify Expressions, 100, 0.367431, 10.2337
Column Sets, queries.sql, Unnesting, 100, 1.14252, 14.2763
Column Sets, queries.sql, Predicate Pushdown, 100, 0.21756, 17.4992
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000531413, 0.03876
Column Sets, queries.sql, Cardinality Estimation, 100, 0.503666, 24.0035
Column Sets, queries.sql, Join Ordering, 100, 0.390827, 17.5221
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0236069, 1.99679
Column Sets, queries.sql, Physical Planning, 100, 0.0524758, 5.53463
Column Sets, queries.sql, Total, 100, 1.43381, 91.5976
Column Sets, queries.sql, Simplify Expressions, 100, 0.290564, 17.1736
Column Sets, queries.sql, Unnesting, 100, 0.73899, 10.3343
Column Sets, queries.sql, Predicate Pushdown, 100, 0.794966, 19.2303
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000679412, 0.03872
Column Sets, queries.sql, Cardinality Estimation, 100, 0.753297, 18.7894
Column Sets, queries.sql, Join Ordering, 100, 0.0375835, 2.73202
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0430393, 1.16334
Column Sets, queries.sql, Physical Planning, 100, 0.417305, 2.6734
Column Sets, queries.sql, Total, 100, 1.49378, 72.6201
Column Sets, queries.sql, Simplify Expressions, 100, 1.81545, 20.5052
Column Sets, queries.sql, Unnesting, 100, 1.68055, 35.8273
Column Sets, queries.sql, Predicate Pushdown, 100, 1.51861, 45.7147
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00138748, 0.03893
Column Sets, queries.sql, Cardinality Estimation, 100, 2.47018, 39.2556
Column Sets, queries.sql, Join Ordering, 100, 1.79538, 52.7384
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0890522, 4.32681
Column Sets, queries.sql, Physical Planning, 100, 0.191549, 11.719
Column Sets, queries.sql, Total, 100, 5.9903, 210.617
Column Sets, queries.sql, Simplify Expressions, 100, 0.112966, 7.21478
Column Sets, queries.sql, Unnesting, 100, 0.214004, 7.90394
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0877763, 9.26676
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000635925, 0.03866
Column Sets, queries.sql, Cardinality Estimation, 100, 0.250781, 17.3252
Column Sets, queries.sql, Join Ordering, 100, 0.0624059, 1.79394
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.101236, 1.18331
Column Sets, queries.sql, Physical Planning, 100, 0.0280151, 1.73215
Column Sets, queries.sql, Total, 100, 0.527112, 46.9204
Column Sets, queries.sql, Simplify Expressions, 100, 0.260812, 12.5007
Column Sets, queries.sql, Unnesting, 100, 0.476736, 8.9946
Column Sets, queries.sql, Predicate Pushdown, 100, 0.85183, 13.6821
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00169384, 0.03847
Column Sets, queries.sql, Cardinality Estimation, 100, 1.34873, 19.8601
Column Sets, queries.sql, Join Ordering, 100, 0.196589, 4.15351
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0797242, 1.39992
Column Sets, queries.sql, Physical Planning, 100, 0.126515, 2.46283
Column Sets, queries.sql, Total, 100, 2.13735, 63.5591
Column Sets, queries.sql, Simplify Expressions, 100, 0.688069, 12.6118
Column Sets, queries.sql, Unnesting, 100, 0.796507, 9.35635
Column Sets, queries.sql, Predicate Pushdown, 100, 0.781265, 13.844
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00141912, 0.03881
Column Sets, queries.sql, Cardinality Estimation, 100, 0.443178, 17.2101
Column Sets, queries.sql, Join Ordering, 100, 0.0774147, 4.1686
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.33086, 1.44365
Column Sets, queries.sql, Physical Planning, 100, 0.121028, 2.72899
Column Sets, queries.sql, Total, 100, 1.66955, 61.8675
Column Sets, queries.sql, Simplify Expressions, 100, 0.70962, 12.4632
Column Sets, queries.sql, Unnesting, 100, 0.756333, 8.7826
Column Sets, queries.sql, Predicate Pushdown, 100, 0.325813, 13.5365
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000688404, 0.03881
Column Sets, queries.sql, Cardinality Estimation, 100, 0.201916, 16.724
Column Sets, queries.sql, Join Ordering, 100, 1.12893, 2.64369
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0248336, 1.39848
Column Sets, queries.sql, Physical Planning, 100, 0.0452728, 2.2825
Column Sets, queries.sql, Total, 100, 1.73544, 58.332
Column Sets, queries.sql, Simplify Expressions, 100, 0.6845, 14.1571
Column Sets, queries.sql, Unnesting, 100, 0.436496, 9.15868
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0986976, 11.8264
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000638357, 0.03875
Column Sets, queries.sql, Cardinality Estimation, 100, 0.309168, 19.7443
Column Sets, queries.sql, Join Ordering, 100, 0.104767, 4.25139
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0451917, 1.40092
Column Sets, queries.sql, Physical Planning, 100, 0.63155, 2.77188
Column Sets, queries.sql, Total, 100, 1.44466, 63.8078
Column Sets, queries.sql, Simplify Expressions, 100, 0.818639, 14.1962
Column Sets, queries.sql, Unnesting, 100, 0.226161, 9.12691
Column Sets, queries.sql, Predicate Pushdown, 100, 0.361146, 11.8374
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000658711, 0.03869
Column Sets, queries.sql, Cardinality Estimation, 100, 1.05135, 19.8189
Column Sets, queries.sql, Join Ordering, 100, 0.0768537, 4.24037
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.030601, 1.39728
Column Sets, queries.sql, Physical Planning, 100, 0.039639, 2.6979
Column Sets, queries.sql, Total, 100, 1.4665, 63.8126
Column Sets, queries.sql, Simplify Expressions, 100, 0.767339, 7.48021
Column Sets, queries.sql, Unnesting, 100, 0.587928, 8.01317
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0971975, 9.46528
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000733212, 0.03868
Column Sets, queries.sql, Cardinality Estimation, 100, 1.01517, 17.492
Column Sets, queries.sql, Join Ordering, 100, 0.0410318, 3.1891
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0314961, 1.17376
Column Sets, queries.sql, Physical Planning, 100, 0.0306958, 1.92148
Column Sets, queries.sql, Total, 100, 1.46561, 49.2519
Column Sets, queries.sql, Simplify Expressions, 100, 1.53715, 20.8411
Column Sets, queries.sql, Unnesting, 100, 0.206714, 9.90422
Column Sets, queries.sql, Predicate Pushdown, 100, 1.03527, 15.8998
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000621208, 0.03871
Column Sets, queries.sql, Cardinality Estimation, 100, 1.17642, 20.0626
Column Sets, queries.sql, Join Ordering, 100, 0.111401, 4.80301
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.100972, 1.61172
Column Sets, queries.sql, Physical Planning, 100, 0.686384, 3.30353
Column Sets, queries.sql, Total, 100, 2.57437, 76.93
Column Sets, queries.sql, Simplify Expressions, 100, 0.615389, 2.71348
Column Sets, queries.sql, Unnesting, 100, 0.403081, 7.78303
Column Sets, queries.sql, Predicate Pushdown, 100, 0.0914319, 7.63911
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00188213, 0.03924
Column Sets, queries.sql, Cardinality Estimation, 100, 0.310087, 1.8642
Column Sets, queries.sql, Join Ordering, 100, 0.0209867, 0.68198
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.053308, 0.58407
Column Sets, queries.sql, Physical Planning, 100, 0.00461141, 0.16193
Column Sets, queries.sql, Total, 100, 0.902595, 21.9312
Column Sets, queries.sql, Simplify Expressions, 100, 1.19781, 23.8204
Column Sets, queries.sql, Unnesting, 100, 1.28226, 30.3934
Column Sets, queries.sql, Predicate Pushdown, 100, 1.34975, 37.6498
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00072519, 0.03871
Column Sets, queries.sql, Cardinality Estimation, 100, 3.28548, 36.3388
Column Sets, queries.sql, Join Ordering, 100, 2.10479, 44.1116
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.434164, 4.21007
Column Sets, queries.sql, Physical Planning, 100, 0.259872, 10.507
Column Sets, queries.sql, Total, 100, 7.62951, 187.554
Column Sets, queries.sql, Simplify Expressions, 100, 0.648599, 23.5971
Column Sets, queries.sql, Unnesting, 100, 0.629966, 9.81309
Column Sets, queries.sql, Predicate Pushdown, 100, 0.174636, 16.264
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000883403, 0.03886
Column Sets, queries.sql, Cardinality Estimation, 100, 1.10314, 20.1272
Column Sets, queries.sql, Join Ordering, 100, 0.0702938, 5.12314
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.551133, 1.46418
Column Sets, queries.sql, Physical Planning, 100, 0.117134, 3.09692
Column Sets, queries.sql, Total, 100, 1.78176, 79.9889
Column Sets, queries.sql, Simplify Expressions, 100, 0.294558, 12.6683
Column Sets, queries.sql, Unnesting, 100, 0.158023, 9.2048
Column Sets, queries.sql, Predicate Pushdown, 100, 0.131588, 13.6723
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000633956, 0.03859
Column Sets, queries.sql, Cardinality Estimation, 100, 0.924374, 18.7329
Column Sets, queries.sql, Join Ordering, 100, 1.37287, 4.40704
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0846664, 1.40112
Column Sets, queries.sql, Physical Planning, 100, 0.088954, 2.52229
Column Sets, queries.sql, Total, 100, 1.74478, 63.1452
Column Sets, queries.sql, Simplify Expressions, 100, 0.389687, 8.33178
Column Sets, queries.sql, Unnesting, 100, 1.24914, 12.5903
Column Sets, queries.sql, Predicate Pushdown, 100, 0.458805, 20.0428
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00136129, 0.03887
Column Sets, queries.sql, Cardinality Estimation, 100, 0.687342, 21.4749
Column Sets, queries.sql, Join Ordering, 100, 1.07536, 17.1013
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0331351, 1.69081
Column Sets, queries.sql, Physical Planning, 100, 0.218576, 5.8704
Column Sets, queries.sql, Total, 100, 2.85827, 87.6223
Column Sets, queries.sql, Simplify Expressions, 100, 0.083521, 8.14624
Column Sets, queries.sql, Unnesting, 100, 0.53735, 13.1922
Column Sets, queries.sql, Predicate Pushdown, 100, 0.10482, 18.2691
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00062482, 0.03864
Column Sets, queries.sql, Cardinality Estimation, 100, 0.752983, 22.7272
Column Sets, queries.sql, Join Ordering, 100, 0.699393, 18.4057
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0300616, 1.70359
Column Sets, queries.sql, Physical Planning, 100, 0.0642636, 5.84026
Column Sets, queries.sql, Total, 100, 1.26808, 88.8084
Column Sets, queries.sql, Simplify Expressions, 100, 0.0961951, 2.65314
Column Sets, queries.sql, Unnesting, 100, 0.682272, 7.56351
Column Sets, queries.sql, Predicate Pushdown, 100, 0.158224, 7.62372
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000635295, 0.03858
Column Sets, queries.sql, Cardinality Estimation, 100, 0.0427777, 1.84275
Column Sets, queries.sql, Join Ordering, 100, 0.0176542, 0.68036
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0962285, 0.56441
Column Sets, queries.sql, Physical Planning, 100, 0.00494951, 0.16132
Column Sets, queries.sql, Total, 100, 0.762475, 21.5903
Column Sets, queries.sql, Simplify Expressions, 100, 0.220289, 13.0686
Column Sets, queries.sql, Unnesting, 100, 0.994277, 35.1251
Column Sets, queries.sql, Predicate Pushdown, 100, 0.689234, 42.794
Column Sets, queries.sql, Side-way Information Passing, 100, 0.00084119, 0.03882
Column Sets, queries.sql, Cardinality Estimation, 100, 2.99147, 39.1424
Column Sets, queries.sql, Join Ordering, 100, 1.98968, 53.6801
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.129631, 4.45379
Column Sets, queries.sql, Physical Planning, 100, 0.222768, 11.9593
Column Sets, queries.sql, Total, 100, 5.38027, 200.753
Column Sets, queries.sql, Simplify Expressions, 100, 0.0743093, 6.80749
Column Sets, queries.sql, Unnesting, 100, 0.130998, 7.21449
Column Sets, queries.sql, Predicate Pushdown, 100, 0.446457, 9.0704
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000736478, 0.03876
Column Sets, queries.sql, Cardinality Estimation, 100, 0.579764, 15.6328
Column Sets, queries.sql, Join Ordering, 100, 0.0184539, 1.24575
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0957819, 1.2326
Column Sets, queries.sql, Physical Planning, 100, 0.0241749, 1.52221
Column Sets, queries.sql, Total, 100, 0.773295, 43.2355
Column Sets, queries.sql, Simplify Expressions, 100, 0.704844, 7.2533
Column Sets, queries.sql, Unnesting, 100, 0.214931, 12.3117
Column Sets, queries.sql, Predicate Pushdown, 100, 0.695163, 16.1275
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000969742, 0.03886
Column Sets, queries.sql, Cardinality Estimation, 100, 0.925831, 22.7829
Column Sets, queries.sql, Join Ordering, 100, 1.66484, 19.6155
Column Sets, queries.sql, Common Subtree Elimination, 100, 0.0689009, 1.74448
Column Sets, queries.sql, Physical Planning, 100, 0.164571, 4.99916
Column Sets, queries.sql, Total, 100, 2.55552, 85.3621
Column Sets, queries.sql, Simplify Expressions, 100, 1.07467, 12.8497
Column Sets, queries.sql, Unnesting, 100, 1.12957, 35.4293
Column Sets, queries.sql, Predicate Pushdown, 100, 1.34562, 42.1731
Column Sets, queries.sql, Side-way Information Passing, 100, 0.000580603, 0.03877
Column Sets, queries.sql, Cardinality Estimation, 100, 2.96037, 40.2154
